QUEST_JOBSTEP_20150317_000001	Bokor. You've chosen a difficult path. {nl}Refer to the instructions in your Adventure Journal and make your own doll.	보코르라. 어려운 길을 택하셨군요.{nl}모험일지의 제작법을 참고하여 당신만의 인형을 만들어 오세요.				보코르 마스터
QUEST_JOBSTEP_20150317_000002	You must make a doll by yourself. {nl}Check your Adventure Journal to see how you can make the doll. 	스스로 구하지 않으면 얻을 수 없습니다.{nl}인형의 제조법은 당신의 모험일지를 참고하세요.				보코르 마스터
QUEST_JOBSTEP_20150317_000003	Congratulations, a new Bokor is born. {nl}When I first chose the path of a Bokor, I started by creating a doll of my own. 	새로운 보코르의 탄생을 축하합니다.{nl}제가 보코르의 길을 선택했을 땐 나만의 인형을 만드는 것부터 시작했답니다.{nl}				
QUEST_JOBSTEP_20150317_000004	Peltasta Master	펠타스타 마스터				
QUEST_JOBSTEP_20150317_000005	If you want to receive my teachings then you have to prove your worth first.{nl}Here's a challenge: Defeat some Vubbes on the 1st Floor of the Crystal Mine.	그대가 정녕 제게 가르침을 받고 싶다면 그 자격이 있는지 증명해야 할 것입니다.{nl}과제를 드리지요. 수정광산 1층을 점령하고 있는 부베들을 처치하십시오.{nl}{nl}				
QUEST_JOBSTEP_20150317_000006	How can you bear the title of Peltasta if you can't even handle that much? 	그 정도도 해내지 못하고서야 어찌 펠타스타의 이름을 짊어진단 말입니까?				펠타스타 마스터
QUEST_JOBSTEP_20150317_000007	Good. {nl}I hope your new growth leads to you saving the world. 	좋습니다.{nl}그대의 성장이 세상을 지키는 일이 되길 바라겠습니다.				펠타스타 마스터
QUEST_JOBSTEP_20150317_000008	Highlander Master	하이랜더 마스터				
QUEST_JOBSTEP_20150317_000009	I'm so thankful that you want to be the successor of my swordsmanship, but I suspect that you won't follow my teachings well.{nl}I will test you by having you defeat the Vubbes that are occupying the 1st floor of the Crystal Mine.	그대가 나의 검법을 계승하겠다는 건 참으로 고마운 일이나 제대로 따라올 수 있을지 의문이 드는군.{nl}수정광산 1층을 점거하고 있는 부베들을 처치하는 것으로 그대를 시험해 보겠다.				
QUEST_JOBSTEP_20150317_000010	Hurry. {nl} Although this is your initiation challenge, the Vubbes are a threat to the Miners' Village.	서둘러라.{nl}비록 입문 과제이지만 그 부베들이 광산 마을의 위협이 되는 건 사실이니까.				하이랜더 마스터
QUEST_JOBSTEP_20150317_000011	Good work, you've completed your initiation in becoming a Highlander. {nl} Keep up the hard work and dedication.	결과가 좋군. 그대의 하이랜더 입문을 허락하겠다.{nl}앞으로도 열심히 정진하도록.				하이랜더 마스터
QUEST_JOBSTEP_20150317_000012	Pyromancer Master	파이로맨서 마스터				
QUEST_JOBSTEP_20150317_000013	I can see that you want to learn magic from me, but I can't teach just anyone. {nl}I will see how well you can assist my research and then decide. 	저에게 마법을 배우겠다는 열의는 알겠습니다만, 아무에게나 가르쳐 드릴 순 없습니다.{nl}제 연구를 얼마나 잘 보조해 주시는지에 따라서 결정하겠어요.				
QUEST_JOBSTEP_20150317_000014	Good work. Thanks to you I can start the next step of my research. {nl}I will teach you Pyromancer magic as promised. 	수고하셨어요. 덕분에 다음 연구단계로 넘어갈 수 있겠네요.{nl}약속대로 파이로맨서의 마법을 가르쳐 드리지요.				
QUEST_JOBSTEP_20150317_000015	Good, you're here. I need you to defeat the evil spirits that I will summon. {nl}I will record the unique wavelength that is transmitted in the process. 	잘 오셨어요. 당신이 해 주실 일은 제가 소환한 악령을 처치해 주시면 됩니다.{nl}그 과정에서 뿜어져 나오는 특별한 파장을 기록하겠어요.				
QUEST_JOBSTEP_20150317_000016	I am doing research on the 4th state of matter. {nl}It is impossible without the cooperation of the Bokor Master, who deals with spirits. 	전 물질의 제4번째 상태에 대해 연구중입니다.{nl}영혼을 다루는 보코르 마스터님의 협조가 없으면 절대로 불가능한 일이지요.				
QUEST_JOBSTEP_20150317_000017	Yes, splendid. {nl}Tell the Pyromancer Master that we have all the materials we need. 	네. 아주 훌륭하군요.{nl}파이로맨서 마스터께 필요한 자료는 전부 모였다고 전해 드리세요.				보코르 마스터
QUEST_JOBSTEP_20150317_000018	Good. {nl}That study is being done with the Bokor Master. So go pay her a visit and she'll tell you what to do. 	좋습니다. {nl}그 연구는 보코르 마스터님과 함께 진행중이니 그분께 가면 할 일을 일러주실 겁니다.				
QUEST_JOBSTEP_20150317_000019	Cryomancer Master	크리오맨서 마스터				
QUEST_JOBSTEP_20150317_000020	You want to learn Cryomancer magic from me? {nl}Sure, I'll teach you, but only if you take care of something first! 	제게 크리오맨서의 마법을 배우고 싶으시다고요.{nl}물론 가르쳐 드리지요. 한 가지 일만 잘 처리해 주신다면요.				
QUEST_JOBSTEP_20150317_000021	The Pyromancer Master should not be around. {nl}So it'll be an easy task.	파이로맨서 마스터는 현재 부재중이십니다.{nl}뭐, 아주 쉬운 일입니다.				크리오맨서 마스터
QUEST_JOBSTEP_20150317_000022	Don't feel guilty about it. You did a good job. {nl}I've got your back from now on, so you don't need to worry. 	죄책감 따윈 신경 쓰지 마세요. 아주 잘해주셨습니다.{nl}이제부턴 제가 당신의 뒤를 봐 드릴 테니 너무 걱정하지 않으셔도 됩니다.				크리오맨서 마스터
QUEST_JOBSTEP_20150317_000023	It's sneaking into the Pyromancer Master's room and opening a box. {nl}As for what's inside the box...Well, you'll just have to kill it off.	파이로맨서의 방에 몰래 잠입해 그곳에 있는 상자를 여는 것입니다.{nl}그 안에 있는 것은.. 죽여버리는 게 좋겠네요.				
QUEST_JOBSTEP_20150317_000024	This will be enough. {nl}My magic is not easy, so you will need to work hard to keep up. 	이 정도면 충분하군.{nl}내 마법은 어려우니까 열심히 따라와야 할 거야.				
QUEST_JOBSTEP_20150317_000025	Your will to learn from me is good, but first I have a favor to ask. {nl}We can continue our talk if you are up for it. {nl}	내게 뭘 배우겠다는 마음가짐은 좋다만 대신 한 가지 부탁이 있네.{nl}들어주겠다고 해야만 이야기를 계속할 수 있어.{nl}				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000026	Lydia Schaffen's gears are like divine materials to us archers. {nl}I would give up my entire fortune just to have them.	리디아 샤펜의 물건이라니, 우리 궁수들에겐 성물 같은 존재라고.{nl}할 수만 있다면 전 재산을 팔아서라도 갖고 싶군.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000027	I never imagined that I would see this myself. {nl}Thank you. I will teach you thoroughly from now on, so you better be prepared. 	이걸 직접 내 눈으로 보게 될 줄이야.{nl}고맙네. 이제부턴 철저히 지도해 줄 테니 각오 하는 게 좋을 거야.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000028	I heard the lost telescope lens from the Astral Tower is in Crystal Mine 1F. {nl}Get me that lens before the other masters find out and I'll teach you my techniques. 	별의 탑에서 사라진 망원경의 렌즈가 수정광산 1층에 있다더군.{nl}다른 마스터들이 눈치채기 전에 빨리 그 렌즈를 가져다주면 내 기술을 가르쳐 주겠네.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000029	So you want to learn the way of the arrow from me...Then I have a mission for you. {nl}I will base my decision on how well you accomplish the mission. 	나에게 활을 배우고 싶다라.. 그렇다면 당신에게 한 가지 의뢰를 하지. {nl}그 일을 얼마나 잘 해내느냐에 따라서 당신을 가르칠지 결정하겠어.				
QUEST_JOBSTEP_20150317_000030	Evoniphon...I will never forgive him.	에보니폰.. 용서할 수 없어.				레인저 마스터
QUEST_JOBSTEP_20150317_000031	Hunter Master	헌터 마스터				
QUEST_JOBSTEP_20150317_000032	You collected all the books. Good job. {nl}I will teach you the way of a Hunter as promised. 	책이 전부 모였군요. 수고하셨어요.{nl}약속한 대로 당신에게 헌터의 기술을 가르쳐 드리겠어요.				
QUEST_JOBSTEP_20150317_000033	You got some good results. I will teach you from now on. {nl}I hope you live up to my expectations. 	성과는 확실하군. 이제부터 내가 널 가르치지.{nl}내 기대에 확실히 부응해 주길 기대하겠어.				
QUEST_JOBSTEP_20150317_000034	I heard the bats in Crystal Mine 1F have a special type of venom. {nl}I'm sure it's the same venom used by the assassin Evoniphon. Bring me that venom.	수정광산 1층의 박쥐들은 특별한 독을 품고 있다는 소문을 들었어.{nl}분명히 암살자 에보니폰이 쓰는 독일 거야. 그 독을 채취해 와.				레인저 마스터
QUEST_JOBSTEP_20150317_000035	Barbarian Master	바바리안 마스터				
QUEST_JOBSTEP_20150317_000036	You can understand an opponent's abilities by facing them sword to sword. {nl}Prove to me that you are a true warrior, and I will lead you in becoming a real Barbarian. 	검과 검을 맞댐으로써 상대의 기량을 알 수 있지.{nl}내게 전사의 자격을 증명하면 진정한 바바리안으로 이끌어 주겠다.				
QUEST_JOBSTEP_20150317_000037	You indeed qualify as a warrior. {nl}I will make you become a true Barbarian. 	전사의 자격은 충분하다. {nl}내가 진짜 바바리안으로 만들어 주지.				
QUEST_JOBSTEP_20150317_000038	I understand that you want to be stronger with a spear. {nl}Complete the mission I assign to you, and I will teach you my spearmanship.	창으로써 강해지고 싶은 당신의 마음은 잘 알겠습니다.{nl}제가 드리는 과제를 수행해 오신다면 저의 창술을 가르쳐 드리겠습니다.				
QUEST_JOBSTEP_20150317_000039	Please bring me Groll Leather from Spineheart Dale, Chafperor Poison Darts from the Fallen Worry Forest, and Jukopus Black Powder from Miners' Village.	가시마음골의 그롤의 가죽. 낙우림의 체이퍼러의 독침.{nl}그리고 광산 마을의 유코푸스의 검은 가루를 제게 가져오세요.				
QUEST_JOBSTEP_20150317_000040	I understand your will to become stronger. {nl}I also see that you may have what it takes to be good with spears.	당신이 가진 강해지고자 하는 마음에 대해 잘 알겠어요.{nl}당신이라면 창과 함께할 자격이 있습니다.				하플라이트 서브 마스터
QUEST_JOBSTEP_20150317_000041	Psychokino Master	사이코키노 마스터				
QUEST_JOBSTEP_20150317_000042	If you want to understand Psychokino, then how about you work as my assistant?{nl}I will guarantee you that it is an attractive job.	사이코키노를 이해하고 싶다면 잠시 나의 조수로 일해보는 것은 어떻겠나.{nl}굉장히 멋진 분야라는 것은 내 보증 하겠네.				
QUEST_JOBSTEP_20150317_000043	Please, first defeat Matsums from Spineheart Dale and collect their flower alcohol.{nl}They break easily so it's hard to get the decent ones.	일단 가시마음골에 있는 메슘을 잡아서 꽃술을 모아 주게.{nl}쉽게 망가져서 온전한 걸 구하기가 쉽지 않아.				
QUEST_JOBSTEP_20150317_000044	Good. The flower alcohol from the Matsums is okay.{nl}You will see something interesting soon.	좋군. 메슘의 꽃술이 온전히 살아 있어.{nl}이제 정말 재미있는 것을 보게 될 걸세.				
QUEST_JOBSTEP_20150317_000045	Now go to Gintara Highway at Spineheart Dale.{nl}Sprinkle this liquid medicine onto the experimental Matsum doll that I installed and let me know the result.	이제 가시마음골의 긴타라 가도로 가게.{nl}내가 설치해 놓은 실험용 메슘 인형에 이 물약을 뿌리고 결과를 내게 알려 주게.				
QUEST_JOBSTEP_20150317_000046	The Matsums attacked you? {nl}Since the Matsums accepted the Matsum dolls as their friends, I consider it successful. 	주변의 메슘들이 자네를 공격했다고?{nl}메슘 인형을 메슘이 친구라 받아 들였으니 성공이라고 봐야겠어.{nl}				
QUEST_JOBSTEP_20150317_000047	Good work. {nl}You've done a good job as my assistant, so I'll teach you what being a Psychokino truly means. 	수고했네.{nl}좋은 조수가 되어 주었으니 사이코키노에 대해 본격적으로 가르쳐 주겠네.				
QUEST_JOBSTEP_20150317_000048	My research is about the methods of shifting psychokinesis to the substance of matter. {nl}In other words...It's a method of brainwashing by using medicine. 	내 연구의 주제는 염력을 물질의 형태로 전이하는 방법론에 대한 것일세.{nl}무슨 말인고 하니.. 약을 써서 세뇌를 전파하겠다는 거야.				
QUEST_JOBSTEP_20150317_000049	Linker Master	링커 마스터				
QUEST_JOBSTEP_20150317_000050	Temperament is very important for Linkers. {nl}While it may be easy to shut out one's heart, opening it up requires a special kind of temperament. {nl}	링커에겐 자질이라는 게 굉장히 중요해요. {nl}마음을 닫아 버리는 건 아주 쉽지만 남의 마음을 여는 건 특수한 자질이 필요하답니다.{nl}				링커 서브 마스터
QUEST_JOBSTEP_20150317_000051	I will test you to see if you have such temperament. 	당신에게 그 자질이 있는지 제가 시험해 보겠어요.				링커 서브 마스터
QUEST_JOBSTEP_20150317_000052	Good. However, you must prepare some materials before taking the test.{nl}Bring me Thornball Thorns and Fragments of Velwriggler from the Gate Route.	좋아요. 시험에 앞서 약간의 재료들이 필요해요.{nl}관문로에서 던볼의 가시와 벨리글러의 조각을 제게 가져다주세요.				
QUEST_JOBSTEP_20150317_000053	Excellent! {nl}But this is just to prepare you for the test. {nl}	훌륭하군요.{nl}하지만 이건 시험의 준비일 뿐이에요.				링커 서브 마스터
QUEST_JOBSTEP_20150317_000054	I will start the test now. {nl}Behind the Gate Route is a rip in the space of the world.{nl}	시험을 시작하겠어요. {nl}관문로에 이면세계의 찢어진 틈이 있죠.{nl}				
QUEST_JOBSTEP_20150317_000055	Normal people are only capable of seeing reality as is, but if you have the temperament of a Linker, {nl}you should be able to perceive a hidden world. {nl}Find the book from there and bring it to me. 	보통 사람들에겐 그저 현실이지만 링커의 자질이 있다면 그 이면세계를 찾을 수 있을 것입니다.{nl}그곳에 있는 책을 찾아 저에게 가져다주세요.				링커 서브 마스터
QUEST_JOBSTEP_20150317_000056	Have you gone there yet? {nl}Just go to the Gate Route and check. I've marked the location on the map.{nl}	아직이신가요?{nl}관문로로 가셔서 제가 지도에 표시해드린 곳으로 곧장 가시면 됩니다.				
QUEST_JOBSTEP_20150317_000057	Looks like you found the book. With this, you have passed my test. {nl} Nevertheless, please read that book to demonstrate your determination as a Linker. 	책을 찾아오셨군요. 이것으로 시험은 통과입니다.{nl}그 책을 링커의 길에 대한 마음가짐 삼아 읽어 주세요.				링커 서브 마스터
QUEST_JOBSTEP_20150317_000058	So you want me to teach you the skills of a Sapper... well then you must customarily pay a fee for my service. {nl}Not to me. But rather, I want you to give a donation to the Cleric Master in Klaipeda. {nl}Let's say, around 5000 silver? 	새퍼의 기술이라.. 그럼 당연히 수업료를 내야겠지.{nl}나에게 말고, 클라페다에 계신 클레릭 마스터님께 기부금을 내주었으면 해.{nl}한 5,000 실버 정도?				새퍼 마스터
QUEST_JOBSTEP_20150317_000059	Wait, there's one more thing. {nl}I hid some objects at Flude Island in the Siauliai Western Woods.{nl}Before you go to Klaipeda, find the objects first and return them to their original owners in Klaipeda.{nl}{nl} 	아차차, 한 가지 더.{nl}샤울레이 서쪽 숲의 플루데 섬에 숨겨 둔 물건이 있어. {nl}클라페다에 가기 전에 그걸 먼저 찾아서 클라페다의 원래 주인들에게 돌려줘.{nl}{nl}				
QUEST_JOBSTEP_20150317_000060	Oh, this. I saw it somewhere...hmm...it looks familiar...{nl}Well I'll take it with gratitude since you're giving it to me.	어, 이거. 어디서 본 물건인데.. 음.. 낯이 익은데..{nl}일단 주시는 거니 감사히 받을게요!				잡화 상인 미리나
QUEST_JOBSTEP_20150317_000061	Ah, this is the tool I lost. {nl}Thanks. Where was it?	어라, 이건 내가 잃어버린 연장인데?{nl}고맙소. 여태 어디에 있다 온 거람.				장비 상인 던켈
QUEST_JOBSTEP_20150317_000062	Did you forget about the donation? {nl}It's 5000 silver.	기부금은 깜빡 잊은거야?{nl}5,000 실버라고.				새퍼 마스터
QUEST_JOBSTEP_20150317_000063	Cleric Master	클레릭 마스터				
QUEST_JOBSTEP_20150317_000064	Thank you, in the name of the goddess.{nl}I promise the donations will be used for those injured by monsters. {nl}	여신의 이름으로 감사드립니다.{nl}이 성금은 몬스터에게 피해를 당하신 분들께 쓰이도록 약속드리지요.{nl}				클레릭 마스터
QUEST_JOBSTEP_20150317_000065	I used to be a thief, but I came to realize certain things and I stopped my criminal life. {nl}But there is a small matter left on my mind... and I want to resolve it now. {nl}	난 원래 도둑이었는데 좀 깨달은 바가 있어서 이번에 완전히 손을 씻었거든.{nl}하지만 계속 걸리는 게 있어서.. 이번 기회에 완전히 끝을 낼 거야{nl}				새퍼 마스터
QUEST_JOBSTEP_20150317_000066	Anyway, you did a good job. {nl}Let's cooperate from now on, teaching and learning from each other. 	어쨌든 정말 수고했어.{nl}앞으로 가르침을 주거니 받거니 하면서 잘 지내 보자고.				
QUEST_JOBSTEP_20150317_000067	I'm looking for a book. Four books by Lydia Schaffen. {nl}If you help me find the books, I will teach you my skills. 	책을 찾고 있어요. 리디아 샤펜님의 책 네 권이요.{nl}책을 찾는 일을 도와주신다면 제 기술을 가르쳐 드리겠어요.				
QUEST_JOBSTEP_20150317_000068	The book used to be in Miners' Village, but it was lost when the Vubbes raided. {nl} Try visiting the Vubbe Outpost.	그 책은 광산 마을에 있었는데 부베 습격 사건 때 잃어버렸다고 들었어요.{nl}부베 전초기지가 있는 곳으로 가보세요.				헌터 마스터
QUEST_JOBSTEP_20150317_000069	This is the book. You will need this book if you dream to be the best Archer. {nl}I will make you a copy if you can gather the entire book collection. 	이 책이군요. 최고의 궁수를 꿈꾸신다면 이 책이 필요할 거예요.{nl}책을 전부 모으게 된다면 사본을 만들어 드리죠.				헌터 마스터
QUEST_JOBSTEP_20150317_000070	The Quarrel Shooter Master holds the next book. {nl}He was looking for Merog leather earlier. Maybe you can try making a deal with him using that.	다음 권은 쿼렐슈터 마스터가 가지고 계세요.{nl}예전에 메로그의 가죽을 찾으시던데, 어쩌면 그걸로 거래해 볼 수도 있겠네요.				
QUEST_JOBSTEP_20150317_000071	Do you have the Merog leather yet from the Hunter Master?	헌터 마스터에게서 메로그 가죽은 아직인가?				
QUEST_JOBSTEP_20150317_000072	This is of good quality. The Hunter Master will be pleased. {nl}You can take the book. {nl}	이 정도면 꽤 질이 좋군. 헌터 마스터도 꽤 보람이 있겠어. {nl}책은 자네가 가져가게. {nl}				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000073	Merogs are in the Fallen Worry Forest, and the Quarrel Shooter Master is in Klaipeda. {nl}Someone might get ahead of you, so better hurry.	메로그는 낙우림에, 쿼렐슈터 마스터는 클라페다에 있어요. {nl}다른 사람이 선수 칠 수도 있으니 어서 가보세요.				
QUEST_JOBSTEP_20150317_000074	The Archer Master in Klaipeda has the next book. {nl}He's not a mean person, so he will give you the book if you ask nicely. {nl}	다음 책은 클라페다의 아처 마스터가 가지고 있을 거예요.{nl}그다지 매정한 사람은 아니니 공손히 부탁하면 흔쾌히 책을 내어 줄 거예요.{nl}				헌터 마스터
QUEST_JOBSTEP_20150317_000075	He is helping with the repair of the damaged city wall. {nl}I heard the rocks are delivered from the Miners' Village, so bringing some to him can be a way to ask. 	그는 지금 무너진 성벽을 수리하는 일을 돕고 있다고 하는군요.{nl}광산 마을에 옮겨둔 바위가 있다고 하니 그걸 가져다주는 것도 부탁의 한 방법이겠지요.				헌터 마스터
QUEST_JOBSTEP_20150317_000076	Did the Hunter Master tell you to send this? {nl}If you're looking for Lydia Schaffen's book, you could have just asked. But thanks anyway. 	이 바위는 헌터 마스터가 보낸 건가?{nl}리디아 샤펜의 책이라면 그냥 와서 빌려 가도 되는데. 어쨌든 고마워.				아처 마스터
QUEST_JOBSTEP_20150317_000077	The last book is with the Ranger Master in Klaipeda. {nl}Give her this pouch. {nl}I could go myself, but we're not really comfortable seeing each other. 	마지막 책은 클라페다의 레인저 마스터가 가지고 있어요.{nl}그녀에게 이 주머니를 전해 주시면 될 거예요.{nl}제가 직접 가도 되지만 편히 얼굴 볼 사이가 아니라서요.				헌터 마스터
QUEST_JOBSTEP_20150317_000078	Don't ask why. Work is work, and it's a fact that we don't want to see each other. 	이유는 묻지 마세요. 일은 일이고 별로 마주치고 싶지 않은 건 사실이니까요.				헌터 마스터
QUEST_JOBSTEP_20150317_000079	This pouch...Did you come from the Hunter Master? {nl}Here. Take this book to her. 	이 주머니는.. 헌터 마스터 대신 왔나 보지?{nl}자. 그녀에게 이 책을 전해 줘.{nl}				레인저 마스터
QUEST_JOBSTEP_20150317_000080	Although that woman acted humble to you, she's pretty scary whenever she approaches me. 	그 여자가 그렇게까지 고개를 숙인다는데 나까지 뻣뻣하게 구는 건 사양이야.				레인저 마스터
QUEST_JOBSTEP_20150317_000081	This will be enough leather. {nl}Bring them to the Quarrel Shooter Master before someone else does. 	이 정도 가죽이면 충분할 거예요.{nl}다른 사람이 가져가기 전에 어서 쿼렐슈터 마스터께 다녀 오세요.				헌터 마스터
QUEST_JOBSTEP_20150317_000082	This rock will be useful in repairing the wall. {nl}Bring it to the Archer Master quickly. 	이 정도 바위라면 분명 성벽을 보수하는데 요긴하게 쓰일 거예요.{nl}어서 아처 마스터에게 가져다 주세요.				헌터 마스터
QUEST_JOBSTEP_20150317_000083	Are you the one who wants to learn my skills? {nl}Great, I was just looking for someone to help me find Lydia Schaffen's book. {nl}You're going to help, right? 	내 기술을 배우고 싶다는 사람이 자네인가.{nl}마침 리디아 샤펜의 책을 찾아 줄 사람을 찾고 있었는데 잘됐군. 도와 줄거지?				
QUEST_JOBSTEP_20150317_000084	There was one volume in the Miners' Village, but it was lost when the Vubbes raided. {nl} I'm pretty sure it's in the Vubbe Outpost now.	광산 마을에 1권이 있다는데, 부베한테 습격당하면서 사라졌다는군.{nl}분명 부베 전초기지에 있을거야.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000085	Ho-ho yep, this is it. {nl}This will be helpful for people like you, who dream of becoming a Quarrel Shooter. {nl}I will give you a copy if you collect the entire book collection. 	오오, 그래. 이거야, 이거.{nl}쿼렐슈터를 꿈꾸는 자네에게도 큰 도움이 될 거야.{nl}책을 다 모으게 된다면 이 아저씨가 사본을 주도록 하지.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000086	Three more left. {nl}I think you can get one of them by giving some money to the Hunter Master.	앞으로 세 권 남았네.{nl}그 중의 한 권은 아마 헌터 마스터에게서 돈을 쥐어주면 구할 수 있지 싶은데..{nl}				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000087	The problem is, I'm broke. 	문제는 내가 빈털터리라네.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000088	You mean Lydia Schaffen's book that I have? {nl}I'll hand it over for 5000 silver.	제가 가지고 있는 리디야 샤펜님의 책 말씀이십니까.{nl}5,000 실버에 양도해 드리지요.				헌터 마스터
QUEST_JOBSTEP_20150317_000089	You heard me right, please pay the price . {nl}Around 5000 silver will do. {nl}	그럼 면목없지만 부탁함세.{nl}아마 5,000 실버 정도면 될 거야.{nl}				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000090	5000 silver...Yup, that's right. {nl}I'll give you the book as promised. 	5,000 실버.. 네. 맞습니다.{nl}약속대로 책을 넘겨 드리지요.				헌터 마스터
QUEST_JOBSTEP_20150317_000091	Well...the Archer Master must have the next book. {nl}He's still helping repair the wall, so wouldn't he appreciate it if you got him some rocks? {nl}I could take them to him myself, but...owwww...my back.	자.. 다음 책은 아처 마스터가 가지고 있을 거야.{nl}녀석은 아직도 성벽 수리에 매달리고 있으니 석재라도 갖다 주면 좋아하지 않을까?{nl}이 아저씨가 직접 갖다 줄 수도 있겠지만.. 아이고!! 허리야..				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000092	The Archer Master has the next book. {nl}He's not a mean person, so he will give you the book if you ask nicely. {nl}	다음 책은 아처 마스터가 가지고 있을 거야.{nl}그리 매정한 사람은 아니니 공손하게 부탁하면 책을 내어 줄 지도 몰라.{nl}				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000093	I heard he is helping repair the damaged city wall. {nl}Rocks were delivered from the Miners' Village, and he'll be moved if you bring him one. 	듣기론 그는 클라페다의 무너진 성벽을 수리하는 것을 돕는 중이라더군.{nl}광산 마을에 옮겨둔 바위가 있다고 하니 갖다주면면 그 녀석, 분명 감동할 거야.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000094	Did the Hunter Master told you to send this? {nl}If you're here for Lydia Schaffen's book, you could have just asked. But thank you anyway. 	이 바위는 쿼렐슈터 마스터 아저씨가 보낸 건가?{nl}리디아 샤펜의 책이라면 그냥 와서 빌려 가도 되는데. 어쨌든 고마워.				아처 마스터
QUEST_JOBSTEP_20150317_000095	Now, for the last book. {nl}Give this pouch to the Ranger Master and get the book. 	이제 마지막 책이야.{nl}레인저 마스터에게 이 주머니를 가져다주고 책을 받아와 줘.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000096	Did the Quarrel Shooter Master send this? {nl}Thanks. I'll hand over the book as promised. 	쿼렐슈터 마스터가 보낸 건가?{nl}뭐, 수고했어. 약속한 책은 넘겨주지.				레인저 마스터
QUEST_JOBSTEP_20150317_000097	Bring the book quickly. {nl}I can't hold it. 	어서 책을 가져와줘.{nl}참을 수가 없다고.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000098	Great, it's this one! {nl}I'll teach you the skills of a Quarrel Shooter as promised. {nl}	좋아, 이거야!{nl}약속대로 자네가 더 강해질 수 있도록 쿼렐슈터의 기술을 가르쳐 주지.{nl}				
QUEST_JOBSTEP_20150317_000099	This rock will be useful in repairing the wall. {nl}Bring it to the Archer Master quickly. 	이 정도 바위라면 분명 성벽을 보수하는데 요긴하게 쓰일 거다.{nl}어서 아처 마스터에게 전해 줘.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000100	If you want to learn more of my skills, there is a condition. {nl}I want you to help me find the four books by Lydia Schaffen. 	나의 기술을 더 배우고 싶다면 조건이 있어.{nl}리디야 샤펜님의 책 네 권을 찾는 걸 도와주었으면 해.				
QUEST_JOBSTEP_20150317_000101	I heard the first book was with a resident in Miners' Village before the Vubbes attacked. {nl}So I think it could be in the Vubbe Outpost now. 	내가 듣기론, 첫 권은 부베가 습격하기 전에 광산 마을 사람이 갖고 있었대.{nl}그러니 아마 부베 전초기지에 있지 않을까 생각해.				아처 마스터
QUEST_JOBSTEP_20150317_000102	I'm surprised you found it so fast! {nl}And it's in good condition. {nl}	생각보다 무척 빨리 찾아와서 놀랐어.{nl}보존 상태도 아주 좋아.{nl}				아처 마스터
QUEST_JOBSTEP_20150317_000103	I think you might be able to buy the next book from the Hunter Master...{nl}I'm broke after paying to fix the wall. Haha...	다음 책은 헌터 마스터에게 사올 수 있지 않을까 싶은데..{nl}성벽을 자비로 수리하느라 돈이 하나도 남아있지 않네. 하하..				아처 마스터
QUEST_JOBSTEP_20150317_000104	You mean the second book by Lydia Schaffen? {nl}I'll hand it over for 5000 silver. 	리디아 샤펜님의 두 번째 책 말씀이십니까.{nl}5,000 실버에 양도해 드리지요.				헌터 마스터
QUEST_JOBSTEP_20150317_000105	I think around 5000 silver will do. {nl}I heard that's the book's value. 	아마 5,000 실버이면 되지 않을까 싶어.{nl}그 책의 시세가 그 정도 한다더라고.				아처 마스터
